84337477,84535615
116898367,117039482
143113469,143255797
186300837,186568264
203856447,204046802
216104955,216233371
251355580,251578126
317355004,317477713
316580688,316817387
339838566,340020012
354552643,354752300
369864237,370051056
371832727,372074325
364938339,365120977
373732788,373891030
393134922,393264637
398472969,399232989
387431505,387674981
398451268,398697923
398066901,398314386
431473284,431623176
424560930,424745533
432574573,432811577
454318536,454461295
441014100,441176506
407937463,408080342
396583830,396736040
444986778,445125857
436043758,436224614
441423626,441572826
449523895,449669695
448166710,448403576
404650168,404774336
415465161,415587133
435099333,435258129
411291281,411518071
426071985,426229920
434096438,434274625
448470327,448743454
439294927,439532993
461118309,461333341
442128657,442324970
458265674,458499726
437059351,437242939
444678510,444912812
415648463,415811286
418166394,418405787
394663173,394924369
418948417,419137200
435779274,436068735
435775564,435947299
447974710,448149739
472112014,472334891
448445120,448611270
424039827,424275973
441731475,441977097
415159049,415290827
388353742,388478860
388710548,388919712
411201955,411395867
394680816,394951762
411273050,411480980
413058136,413242178
495865297,495996465
468038141,468247277
463263534,463373990
427496376,427627293
447024153,447155617
383179773,383309060
379866815,380066311
386953733,387206876
383292078,383511895
371606261,371738741
372978193,373115074
396077166,396312120
384402159,384590184
398727846,398865266
395981294,396101612
401235162,401432002
388345937,388482565
412191590,412313970
396588553,396916002
400833322,401023380
393186806,393382614
388593095,388710101
371545251,371826954
357112511,357243391
342755130,342940919
369528277,369643080
375326668,376675791
370255424,370507965
378486327,378683961
405887210,406016175
377088073,377369880
368694695,368910564
372206236,372333521
357319248,357510563
338809063,340213455
352475529,352691614
374985838,375167430
363803808,363938816
382794398,383014317
374992534,375216704
385768138,386005046
358130258,358452344
385193801,385320815
348774829,349084455
357830768,357961500
366909330,367037298
364966924,365181564
365277301,365408327
366915535,367135344
359932448,360053319
374217270,374336173
385579119,385817658
350179300,350390483
351053786,351189528
379940924,380078948
381265800,381408348
368614453,368897650
382917032,383055952
372016321,372276908
380724501,380875238
350377886,350626068
389424559,389575830
403957293,404164472
428513847,428664951
383520060,383744300
401076871,401216539
342520178,342805369
386320473,386532318
382395983,382531533
402663798,402805972
421433694,421666777
384085516,384301642
371653508,371900289
325190819,325403318
336481327,336716914
339829153,339992701
357600366,357733864
362901748,363036848
376477950,376631090
376315532,376539917
367136091,367316710
381351362,381553210
355229519,355483382
365781164,365973324
352531741,352771290
363587610,363722040
361798082,361993087
389524891,389743927
382405621,382666611
388437706,388568454
364295005,364554023
354788328,354992826
359187229,359329845
361604241,361853597
337444647,337672597
370019054,370205163
377465897,377611721
369460697,369664026
352619744,352780258
381554693,381802314
383617396,383762268
362966973,363157079
390859511,391006745
361107587,361270048
367579500,367720235
363659046,363861351
392158674,392358074
366376765,366504867
424777493,425008959
416881897,417083320
441232992,441370853
451856611,451985694
443150612,443369600
487330797,487505524
519068144,519214601
496587748,496707511
488306632,488492207
468924105,469137247
384800470,384966300
357302019,357409270
355658346,355866067
383130488,383259331
374233842,374405866
399373168,399505028
396217262,396408572
379095824,379357201
359691008,359803767
386694400,386881864
356385086,356530481
344154653,344388417
337495830,337684772
334355161,334544276
331691055,331826752
321927517,322108971
313268864,313566900
346562235,346722114
330133349,330361218
337448612,337681620
318465823,318998460
351026185,351183972
351950285,352054250
349191465,349363156
378816846,378942274
361297805,361489102
357265861,357399100
369691146,369828949
390479735,390613074
358183511,358376988
380993710,381155702
391229026,391436947
403742503,403931842
400348709,400474520
379839959,380062944
382902069,383034703
387436217,387622809
386680993,386874477
396823028,396952405
410110120,410235364
402774313,403027635
360007710,360264913
370209111,370484287
379164619,379368938
379115289,379358518
388930540,389093134
372882686,373010413
387664348,387808109
373664194,373890986
401079577,401222953
378032235,378167474
406918884,407056119
492579234,492744094
468527610,468651116
449547447,449815336
424926451,425051167
412625623,412769961
359542818,359706316
377136626,377269377
372479237,372664589
381470605,381606906
402978316,403177526
394224051,394418393
402190506,402338160
470861198,471017797
469131851,469352607
444364287,444558504
435803919,436008155
439909071,440153723
401142016,401260938
422507232,422711347
440996410,441177735
513817134,513951174
497360495,497504285
501694796,501853450
473179258,473391617
525424121,525541077
471087161,471210092
463037819,463244728
446012809,446259408
441793941,442004946
383876266,384012105
393131317,393351307
467137704,467392019
458596547,458810574
522297741,522496053
529769287,530002076
517583231,517787689
457944009,458179868
473749489,473977259
411346222,411613331
380414288,380638823
388189588,388403894
394822070,395005622
411899136,412089549
416432093,416618109
407565681,407750357
427139177,427361608
411464908,411671817
393127635,393333539
372618782,372834128
390029207,390201764
411692855,411857403
404521471,421714682
394684772,394856376
378550199,378753407
399566635,399686953
384077971,384205533
383314023,383515838
415279994,415378595
450030316,450158020
437134877,437274760
418253240,418447055
443062215,443204837
443379194,443750558
544367928,544560077
574501376,574669766
699499067,699642498
713987577,714136155
673444287,673583321
540725301,540880733
541084256,541217925
447275785,447571869
377333065,377511762
389850498,390035095
328076279,328276255
305742811,306029508
276032370,276139700
315250105,315378503
324109440,324302761
358547274,358662381
334603633,334742040
356334107,356542403
340644730,341182063
