111768713,112304317
97321002,97558706
111322170,111657577
148245949,148429919
181040909,181558834
199366123,199670379
264818863,265007850
250765208,251103454
318850997,319108725
340645598,340950388
328717294,329236371
339109195,339610218
359140626,359366227
360994345,361190818
369363125,369559150
378203242,378383914
397188844,397379080
406551755,406759578
392991169,393513841
390327807,390807426
409552534,410128689
395873705,396379971
392715513,400892406
406047748,406262458
373640743,373971044
377652818,377835755
385580372,385775923
365319560,365835086
386362703,386571833
395249784,395731596
404033367,404222162
422341457,422941762
430773339,430952419
412680554,412857119
432044827,432218198
445572702,445749743
423663089,424159096
442583974,443071854
448406118,448920788
430784709,431276773
408394577,408899620
430495741,430994451
414711721,415273422
429393460,429609978
438886310,447273862
459592353,459832752
439839129,440009206
448566922,448761906
427834402,428020325
438602877,438791574
418872553,419055684
423822446,424066121
439212261,439764154
453690576,454194966
428087660,428260253
416929950,417162814
434606868,435072008
412643133,413111185
383269933,383753986
403025283,403520746
426640027,426808760
414954240,415401624
435557551,436043447
430586831,430872200
403220073,403698751
390329490,390539162
388259333,388716879
361093177,361561777
383193443,383707271
381330393,381539441
376812984,376996124
382340283,382589342
384981243,385221440
363325786,363508475
406097811,406351573
410464610,410712289
400233837,400430564
417034852,417225737
413031604,413219095
386087879,386275546
374833254,375017591
403675477,403840188
391953767,392122928
393894596,394138684
388700067,388861932
410234868,410770646
373869063,374239267
371022588,371196171
357410270,357641639
362823059,363307294
326832998,327176913
333900547,334143578
339815108,340055162
362070397,364162087
415914671,416126993
420209097,420446751
434560523,434728545
422574752,422858448
382755009,391728857
350258068,350475837
362584652,362754854
354572122,354735429
378312771,378482399
365998649,366259935
343526849,343851793
343084237,343248612
385069129,385231427
350618898,350949001
360051583,360213853
367366422,367669068
389221317,389409348
372973468,373186899
378009091,378249675
369115500,369281634
378062225,378581149
322732074,322891016
343520368,343763670
353828970,353989359
380415432,380592466
370499854,370951110
329210191,329450624
350376331,350602956
340204119,340662720
335568213,335743326
361849952,362014030
379687762,379903595
395020488,395224289
420743437,421231209
384206099,384446378
381282944,381777465
372557233,372768006
420942672,421135903
417721459,418002445
435811822,435968889
398461135,398695289
395876009,396044184
360220856,360696753
323373734,323613896
337795181,337960960
356036214,356190863
346720022,347174299
353672543,354177838
372187939,372607627
369375398,369878449
384573590,384862058
388913711,389807292
364058064,364495045
377460895,377663057
366406146,366624048
361401359,361850691
335170489,335625643
362484632,362709555
359937475,360389849
363370367,363581734
357874207,358086426
390505157,390753862
396010119,396259830
387735120,387890244
376373473,376524598
377115989,377267828
377202331,377360923
374568783,374760192
383971745,384142627
395773050,396013588
369153817,369325772
361039874,361504122
388671181,388833449
356358312,356538125
359614348,359897047
393186655,393434800
422009938,422172489
396123850,396285916
423715728,423963585
422258156,422463561
429536526,429692740
402640739,402817003
398609905,399094610
402663068,402814815
424768195,424933549
410896206,411136745
405875285,406043495
388104767,388381063
379200814,379653853
349613369,349746936
375197618,375351462
358351920,358621113
353095397,353317414
382812990,382961986
377601324,378082561
351077416,351228445
343377997,343614016
376172061,376431831
350182755,350609685
331861467,332169531
327634176,327825126
354599777,354775743
351595529,351776681
352139593,352316014
371242807,371795231
405247705,405536143
399935285,400073595
410324260,410481398
385443055,385745386
385306236,385491945
325124087,325551618
335222357,335373621
344713884,344874035
332033435,332477236
337290709,337454177
365381742,365561807
376446633,376884593
363150861,363367774
341719643,341900221
387330410,387756234
397411818,397829615
383154084,383638663
362064055,362815339
366225239,366369782
373422240,373888590
380204810,380365257
361022258,361195389
376065015,376202801
380907508,381049217
364123894,364551424
371181592,371338198
393819690,393970335
395081788,395246189
406499822,406728936
386878627,387023638
368191029,368349108
367834249,367993741
394099927,394268617
383561363,383714940
404070693,404207240
384605427,384738492
408615751,408786025
402057334,402266083
378331817,378506854
375797062,375950249
391893596,392095005
367971571,368130448
346156266,346329287
367894977,368029557
382259374,382413310
374835662,374980417
378963642,379408087
450907184,451118405
452815962,452965886
429131411,429289534
452610104,452763465
523795084,524020462
461068619,461211761
485676583,485851957
485411870,485832734
462880467,463079837
405438425,405669174
415519667,415687632
394258090,394736166
461349773,461509446
461447495,461872997
472438316,472696971
450818186,450982663
483259001,483734570
424386752,424581337
493499260,493652271
476347148,476509803
458889106,459105434
507429395,507589285
515082232,515263170
454448239,454615095
449824557,450113553
470649889,470820538
413126684,413286766
393739178,393917126
416580485,416750385
418912450,419100667
442873654,443028246
452836136,453003390
447217561,447425006
428455363,428629471
436575760,436809615
435059011,435229134
417840930,418029305
426749695,427181862
402962185,403183199
385842527,386303986
346572255,346789350
341249888,341464640
388512176,388687245
406523247,406995478
374467696,374699913
411665387,411885342
437245698,437427020
387286296,387452985
405216042,405373249
442589477,442763843
428119842,428583617
437410466,437572933
404095877,404333246
384881951,385063901
377089101,377409309
341447512,341663646
342529633,342767664
391094186,391264011
359390443,359613307
329591317,329771287
343622833,343861976
307642341,307876263
299127923,299471259
344042024,344215046
358932138,359142699
367240690,367713946
406310202,406481849
358699247,358884503
343826763,344225640
350938923,351120892
341101976,341326998
341815700,342147286
356845130,357086327
332787727,332961873
324389433,324654058
351785142,351978240
317158351,317329374
320380162,320839114
332914667,333153463
350304278,350606263
370621240,370856256
382673847,383154242
377896212,378102650
411079345,411269664
418677177,418851090
393807991,393978396
404132219,404314305
420464492,420932421
387224702,387448343
366155758,366321652
345119661,345367054
343110737,343335258
348208177,348526198
376535572,377033410
379272220,379567879
403215575,403416838
420211185,420392315
410792487,410944530
416388437,416855993
428063596,428524953
395236773,395628867
392254461,392427845
391011662,391257245
369456008,369680321
336587091,337552635
356558613,356756726
338599062,338799457
361718281,361892090
351427494,351664031
367569672,367750413
397385473,397573965
386788603,387022313
351200252,354864109
379953088,380118814
412014954,412208987
362531500,362926616
442525264,442699843
458775022,458928855
419566730,419947286
379190762,379529418
415660981,415834634
335232323,335627232
362952728,363097415
366319559,366474329
414344136,414508126
394723361,395142951
413830500,414052320
365141382,365574453
395644863,395823327
370611618,371096103
397933911,398149079
428340132,428531831
458016114,458195352
420259282,420552317
434904538,435098536
437677498,437853610
401746537,402077676
391336871,391598303
419836407,420033893
416857993,417053141
379883508,380077236
411675497,411839126
421768841,422257070
402184427,402660941
352686741,353114418
383063322,383239462
371402292,371852514
360158845,360342958
504849841,505085771
520965912,521145201
527343475,527523472
546419712,546608831
461124463,461292862
397549165,397717192
403144234,403311605
398144209,398584144
404223248,404392508
419435164,419607557
383510392,383958618
385093950,385313601
391536431,391934388
356628741,357067251
361580719,362055442
377741346,378195343
385225958,385654323
348811705,349029051
366630402,367031928
365319013,365480722
372000633,372409298
333934041,334358101
376963134,377153734
395586219,395821347
399003963,399141780
399875739,400027116
446763526,446913079
449762691,450248399
441052981,441210088
400206681,400438436
406530851,406684571
405933245,406380315
373525242,373688701
382942119,383093330
420895095,421144859
387643454,388132380
356218077,356359228
357542153,357878491
322563923,323056935
323993493,324213454
367321422,367490909
372041815,372405075
455062539,455243781
502472008,502633334
467791985,467966357
470409947,471341837
555010564,555198296
481962391,482170188
491331524,491527592
488250730,488620981
462116891,462270574
387952311,388108236
375409998,382846056
341698516,341848408
424658159,424822512
428123749,428547941
416029885,416194532
441464944,441641816
451224944,451583584
372169913,372599566
454167911,454336231
490690784,491159807
467725282,468180538
550811801,551280251
523725068,523924002
460742433,460979476
437773689,437943605
435136122,435379319
359129260,359333406
389763001,390217328
377359676,377774049
375735569,376176798
386309827,386726894
375611850,376037916
354155839,354368509
387141345,387346745
398923793,399128881
396414023,397401471
429800481,430024960
426592944,427051038
405031074,405187464
403000950,403446799
396470265,396897810
376222966,376679699
385422341,385654019
383264873,383477552
377271978,377445836
411179146,411499518
