93557102,94174082
96016447,96508422
94464687,94803576
83631402,84022832
89468192,89853531
108986495,109395174
95884635,96125756
102140068,102384409
118628949,118888996
93907362,94205118
115993968,116306380
88843118,89056028
85666157,85949442
108240453,108447552
93262412,93535401
90112041,90420240
98012831,98375338
81939061,82289878
106143395,106363913
81414826,81882434
88564974,88919286
122025786,122309515
83046658,83280079
105380377,105642883
100660667,101607045
67484706,67848201
85202638,85455868
98982811,99280711
98073353,98311643
171431310,171671613
143156555,143489140
65279784,66332701
96048286,96337710
97624875,97862787
93736193,93945189
117186213,117418515
89829406,90137137
89910231,90194112
74683037,75061490
67562350,67809028
90793868,91032113
87062537,87300847
96242250,96555498
106379856,106660922
97784987,98039188
71311944,71550927
84017145,84258444
98644017,98825541
107602344,107890406
90953473,91146418
89006623,89221153
155967758,157411898
96934945,97153028
106027970,106260705
88262674,88504654
78646237,79238312
100506879,100704945
113515152,113779222
97290175,97546283
62423738,62688126
101011763,101209321
90294810,90714864
71346376,72271862
82467229,82767263
91061585,91314702
75934669,76299241
102835928,103117853
110767104,111002304
88099051,88331777
80590347,80915900
101594983,101832641
70146914,70582251
93180211,93369116
123209784,123454569
72084857,72425877
101977272,102228141
89532391,89777578
103180623,103448270
107786795,108019208
75786427,76034132
90339732,90582643
96030494,96254560
95235290,95460325
101026004,101242900
66609773,66893672
108091888,108322093
109040883,109286109
78500295,78728760
82964335,83339509
166636046,166888653
93606248,93868887
77648860,77897580
119335990,119527119
92199499,92377638
88932182,89179832
95694436,95913635
94199233,94455880
89445629,89717531
166201581,166384404
122819666,123044658
79596644,79874989
107531360,107765046
85222340,85456292
151305658,151800504
76851216,77226889
89586331,89784150
80754829,81031965
164671331,164892805
66186944,66478206
70892013,71132684
73135582,73381010
97891900,98359769
110009212,110271887
104931492,105972403
90590871,90901124
88033368,88264293
101313776,101559420
100351649,100607639
92145224,92411024
98154670,98353566
125283202,125520441
99201439,99585874
118329200,118572586
67313896,67697546
85263083,85527396
117151456,117426318
128173482,128388128
153911484,154161083
93530668,93786722
90320880,90559965
65106454,65387689
114984692,116357856
169992571,170268240
108267972,108536492
82127956,82387113
66443467,66695138
86280551,86529911
93028442,93261343
79837369,81177888
87897049,88122938
76205174,76479660
111439261,111682984
91486617,91723893
111620829,111840807
125627228,125861726
112014085,112268158
96971626,97145720
100812589,100992715
84776474,85012209
105888441,106110861
97794082,98035872
68766782,69151698
91266660,91623570
83834208,84109892
107840460,108062582
78137271,78543351
105773118,106008424
87966432,88208386
118314943,118551472
78805007,79098799
85570300,85846634
56942107,57155592
82256864,82522468
89312108,89566096
110654169,110881056
87503963,87769094
95310941,95602044
182541542,182732962
284632877,284875380
149230674,149467490
139619593,139861354
68150835,68495038
125252030,125478879
119116867,119336387
107995355,108239431
78726000,78961437
113790118,114005015
94125812,95374462
89196781,89428099
94278819,94485317
118545189,118783908
102417269,102645420
105281858,105497014
97948406,98165958
110919671,111131638
93779606,94020175
123678450,123881891
180196188,180360378
210275114,210450976
85131927,85435446
104593184,104758343
142105223,142324975
84341735,84608986
93374401,93585635
85292676,85506747
59621500,59890398
96509788,96747787
82284931,82552613
88747132,88964683
83430065,83619896
114445261,114681154
107799528,108017286
110548880,110788170
108844665,109062541
59826899,60010109
110396029,110616708
90429124,90601591
109327022,109545680
104623834,104882876
95158303,95374002
100210473,100379434
83857488,84017358
100278898,100442339
79458264,79710447
